CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,RFM_Score,Segment,Cluster
12971,4,86,11159.56,5,5,5,15,555,VIP,1
12974,198,1,144.8,1,1,1,3,111,At-Risk,0
12976,212,1,738.6,1,1,3,5,113,At-Risk,0
12977,156,1,39.4,2,1,1,4,211,At-Risk,0
12980,158,9,3430.0800000000004,2,5,5,12,255,Loyal,1
12981,30,2,372.21999999999997,4,2,2,8,422,Potential,0
12982,243,1,390.54,1,1,2,4,112,At-Risk,0
12984,19,1,97.5,4,1,1,6,411,At-Risk,0
12985,1,2,1239.38,5,2,4,11,524,Loyal,1
12987,74,2,558.7,2,2,3,7,223,Potential,0
12988,292,1,505.82,1,1,3,5,113,At-Risk,0
12989,3,15,5141.200000000001,5,5,5,15,555,VIP,1
12990,31,3,409.5,4,3,2,9,432,Potential,0
12991,23,2,503.76,4,2,3,9,423,Potential,0
12993,23,4,414.76,4,4,2,10,442,Loyal,0
12994,4,3,974.4200000000001,5,3,4,12,534,Loyal,1
12995,85,1,211.32,2,1,1,4,211,At-Risk,0
12997,22,4,1226.89,4,4,4,12,444,Loyal,1
12999,196,3,455.88,1,3,2,6,132,At-Risk,0
13000,107,3,534.85,2,3,3,8,233,Potential,0
13001,4,13,9409.85,5,5,5,15,555,VIP,1
13002,318,1,120.94999999999999,1,1,1,3,111,At-Risk,0
13003,106,3,149.05,2,3,1,6,231,At-Risk,0
13004,12,18,5655.91,5,5,5,15,555,VIP,1
13005,174,2,513.7,2,2,3,7,223,Potential,0
13006,56,1,81.57,3,1,1,5,311,At-Risk,0
13008,323,1,229.46999999999997,1,1,1,3,111,At-Risk,0
13011,372,1,50.550000000000004,1,1,1,3,111,At-Risk,0
13012,9,8,1646.8400000000001,5,5,4,14,554,VIP,1
13013,1,13,4810.9400000000005,5,5,5,15,555,VIP,1
13014,11,10,3466.2799999999997,5,5,5,15,555,VIP,1
13015,53,5,3246.2400000000002,3,4,5,12,345,Loyal,1
13016,73,3,789.89,2,3,3,8,233,Potential,0
13017,7,1,201.60000000000002,5,1,1,7,511,Potential,0
13018,16,28,7277.7,4,5,5,14,455,VIP,1
13021,4,9,2616.38,5,5,5,15,555,VIP,1
13023,64,2,599.9,3,2,3,8,323,Potential,0
13026,1,5,975.36,5,4,4,13,544,VIP,1
13027,114,6,4828.8,2,5,5,12,255,Loyal,1
13028,23,2,661.3199999999999,4,2,3,9,423,Potential,0
13029,31,3,721.3000000000001,4,3,3,10,433,Loyal,0
13030,11,2,752.4399999999999,5,2,3,10,523,Loyal,1
13032,52,2,1010.18,3,2,4,9,324,Potential,0
13033,357,1,190.55,1,1,1,3,111,At-Risk,0
13034,55,2,642.77,3,2,3,8,323,Potential,0
13035,74,2,921.88,2,2,4,8,224,Potential,0
13037,138,3,881.07,2,3,3,8,233,Potential,0
13038,80,3,908.46,2,3,4,9,234,Potential,0
13040,9,2,676.99,5,2,3,10,523,Loyal,1
13043,273,1,516.42,1,1,3,5,113,At-Risk,0
13044,291,1,560.47,1,1,3,5,113,At-Risk,0
13045,99,1,305.28000000000003,2,1,2,5,212,At-Risk,0
13046,31,2,629.31,4,2,3,9,423,Potential,0
13047,57,9,3232.59,3,5,5,13,355,VIP,1
13048,14,4,1819.41,5,4,4,13,544,VIP,1
13049,64,2,656.6800000000001,3,2,3,8,323,Potential,0
13050,15,17,5833.11,4,5,5,14,455,VIP,1
13052,212,1,348.15000000000003,1,1,2,4,112,At-Risk,0
13055,78,3,1214.41,2,3,4,9,234,Potential,0
13058,25,3,271.40000000000003,4,3,2,9,432,Potential,0
13059,250,1,183.4,1,1,1,3,111,At-Risk,0
13060,254,1,307.53,1,1,2,4,112,At-Risk,0
13061,72,1,248.61,2,1,2,5,212,At-Risk,0
13062,191,1,331.98,1,1,2,4,112,At-Risk,0
13064,13,4,1105.72,5,4,4,13,544,VIP,1
13065,373,1,205.86,1,1,1,3,111,At-Risk,0
13066,24,2,470.8,4,2,3,9,423,Potential,0
13067,82,1,115.46000000000001,2,1,1,4,211,At-Risk,0
13068,10,2,344.0,5,2,2,9,522,Potential,0
13069,1,24,4388.7,5,5,5,15,555,VIP,1
13070,192,1,228.8,1,1,1,3,111,At-Risk,0
13072,267,1,177.15,1,1,1,3,111,At-Risk,0
13075,130,1,919.61,2,1,4,7,214,Potential,0
13077,1,4,729.21,5,4,3,12,543,Loyal,1
13078,3,26,12516.74,5,5,5,15,555,VIP,1
13079,4,5,220.10000000000002,5,4,1,10,541,Loyal,1
13080,179,1,58.08,2,1,1,4,211,At-Risk,0
13081,12,11,28325.58,5,5,5,15,555,VIP,1
13082,126,9,2667.4300000000003,2,5,5,12,255,Loyal,1
13083,4,2,303.75,5,2,2,9,522,Potential,0
13085,158,2,416.08000000000004,2,2,2,6,222,At-Risk,0
13089,3,97,57117.04,5,5,5,15,555,VIP,1
13090,9,13,7582.860000000001,5,5,5,15,555,VIP,1
13091,28,1,345.82,4,1,2,7,412,Potential,0
13092,71,5,477.83,3,4,3,10,343,Loyal,0
13093,276,8,7703.87,1,5,5,11,155,Loyal,1
13094,21,12,1927.3200000000002,4,5,4,13,454,VIP,1
13095,71,1,74.39999999999999,3,1,1,5,311,At-Risk,0
13097,33,10,6003.22,4,5,5,14,455,VIP,1
13098,1,28,27634.920000000002,5,5,5,15,555,VIP,1
13099,99,1,201.60000000000002,2,1,1,4,211,At-Risk,0
13101,234,1,101.19,1,1,1,3,111,At-Risk,0
13102,1,24,6367.93,5,5,5,15,555,VIP,1
13103,40,1,243.94,3,1,2,6,312,At-Risk,0
13104,3,6,1098.48,5,5,4,14,554,VIP,1
13106,133,1,76.5,2,1,1,4,211,At-Risk,0
13107,44,4,1531.6200000000001,3,4,4,11,344,Loyal,1
13108,373,1,350.06,1,1,2,4,112,At-Risk,0
13109,60,2,786.54,3,2,3,8,323,Potential,0
13110,31,7,1488.93,4,5,4,13,454,VIP,1
13113,1,24,10395.16,5,5,5,15,555,VIP,1
13115,12,4,2294.78,5,4,5,14,545,VIP,1
13116,138,1,501.14,2,1,3,6,213,At-Risk,0
13117,22,8,984.91,4,5,4,13,454,VIP,1
13118,20,5,1197.81,4,4,4,12,444,Loyal,1
13120,239,1,30.599999999999998,1,1,1,3,111,At-Risk,0
13121,269,1,283.73,1,1,2,4,112,At-Risk,0
13122,94,2,922.39,2,2,4,8,224,Potential,0
13124,90,3,3756.33,2,3,5,10,235,Loyal,1
13126,5,8,2099.64,5,5,5,15,555,VIP,1
13127,78,1,259.17,2,1,2,5,212,At-Risk,0
13130,94,1,64.0,2,1,1,4,211,At-Risk,0
13131,23,3,1073.3,4,3,4,11,434,Loyal,1
13132,262,1,77.3,1,1,1,3,111,At-Risk,0
13133,274,2,109.8,1,2,1,4,121,At-Risk,0
13134,86,4,1793.58,2,4,4,10,244,Loyal,1
13135,197,1,201.60000000000002,1,1,1,3,111,At-Risk,0
13136,56,5,2607.61,3,4,5,12,345,Loyal,1
13137,11,8,3605.39,5,5,5,15,555,VIP,1
13138,22,6,962.39,4,5,4,13,454,VIP,1
13139,16,7,5064.94,4,5,5,14,455,VIP,1
13140,108,3,422.47,2,3,2,7,232,Potential,0
13141,85,5,2388.75,2,4,5,11,245,Loyal,1
13142,19,1,307.09,4,1,2,7,412,Potential,0
13144,333,1,110.95,1,1,1,3,111,At-Risk,0
13145,40,4,525.12,3,4,3,10,343,Loyal,0
13146,26,1,228.91,4,1,1,6,411,At-Risk,0
13147,10,4,640.8000000000001,5,4,3,12,543,Loyal,1
13148,29,12,3683.68,4,5,5,14,455,VIP,1
13149,14,4,1676.06,4,4,4,12,444,Loyal,1
13151,296,1,1257.8700000000001,1,1,4,6,114,At-Risk,0
13153,6,1,486.22,5,1,3,9,513,Potential,0
13155,33,4,971.89,4,4,4,12,444,Loyal,1
13157,49,4,1741.22,3,4,4,11,344,Loyal,1
13158,95,4,1201.06,2,4,4,10,244,Loyal,0
13159,9,4,1429.35,5,4,4,13,544,VIP,1
13160,22,1,91.8,4,1,1,6,411,At-Risk,0
13161,313,1,112.75,1,1,1,3,111,At-Risk,0
13162,122,4,1688.29,2,4,4,10,244,Loyal,0
13165,46,2,1021.48,3,2,4,9,324,Potential,0
13166,283,1,417.2,1,1,2,4,112,At-Risk,0
13167,19,4,779.59,4,4,3,11,443,Loyal,1
13168,36,4,1299.59,3,4,4,11,344,Loyal,1
13169,64,2,712.88,3,2,3,8,323,Potential,0
13170,27,1,108.81,4,1,1,6,411,At-Risk,0
13171,22,3,468.41,4,3,2,9,432,Potential,0
13173,4,2,353.78,5,2,2,9,522,Potential,1
13174,16,3,2739.08,4,3,5,12,435,Loyal,1
13176,46,1,481.49,3,1,3,7,313,Potential,0
13177,65,1,282.45,3,1,2,6,312,At-Risk,0
13178,26,11,5725.47,4,5,5,14,455,VIP,1
13182,45,1,121.18,3,1,1,5,311,At-Risk,0
13183,8,9,3957.78,5,5,5,15,555,VIP,1
13184,15,10,1667.95,4,5,4,13,454,VIP,1
13185,268,1,71.4,1,1,1,3,111,At-Risk,0
13186,40,3,1575.89,3,3,4,10,334,Loyal,1
13187,337,1,236.02,1,1,1,3,111,At-Risk,0
13188,11,1,99.60000000000001,5,1,1,7,511,Potential,0
13189,19,2,260.68,4,2,2,8,422,Potential,0
13192,95,2,911.94,2,2,4,8,224,Potential,0
13193,61,1,112.08,3,1,1,5,311,At-Risk,0
13194,136,1,60.7,2,1,1,4,211,At-Risk,0
13196,11,4,1797.78,5,4,4,13,544,VIP,1
13198,10,6,3401.2400000000002,5,5,5,15,555,VIP,1
13199,4,37,9154.36,5,5,5,15,555,VIP,1
13200,19,4,870.09,4,4,3,11,443,Loyal,1
13203,10,4,869.46,5,4,3,12,543,Loyal,1
13207,15,2,250.26000000000002,4,2,2,8,422,Potential,0
13208,59,5,1193.33,3,4,4,11,344,Loyal,1
13209,30,8,5891.61,4,5,5,14,455,VIP,1
13210,94,1,353.48,2,1,2,5,212,At-Risk,0
13211,10,3,1090.6200000000001,5,3,4,12,534,Loyal,1
13212,20,3,787.31,4,3,3,10,433,Loyal,1
13213,57,5,1520.58,3,4,4,11,344,Loyal,1
13216,268,1,333.74,1,1,2,4,112,At-Risk,0
13217,122,3,496.54,2,3,3,8,233,Potential,0
13218,127,1,62.63999999999999,2,1,1,4,211,At-Risk,0
13220,78,4,819.2900000000001,2,4,3,9,243,Potential,0
13221,240,2,844.86,1,2,3,6,123,At-Risk,0
13223,200,2,163.20000000000002,1,2,1,4,121,At-Risk,0
13224,60,2,2152.95,3,2,5,10,325,Loyal,0
13225,3,7,5165.72,5,5,5,15,555,VIP,1
13226,273,1,108.21000000000001,1,1,1,3,111,At-Risk,0
13227,202,1,257.7,1,1,2,4,112,At-Risk,0
13228,81,1,358.0,2,1,2,5,212,At-Risk,0
13229,226,1,160.95,1,1,1,3,111,At-Risk,0
13230,4,14,2757.06,5,5,5,15,555,VIP,1
13232,13,7,1327.91,5,5,4,14,554,VIP,1
13233,74,2,605.12,2,2,3,7,223,Potential,0
13235,212,1,1031.07,1,1,4,6,114,At-Risk,0
13236,25,2,744.85,4,2,3,9,423,Potential,0
13238,17,4,700.73,4,4,3,11,443,Loyal,1
13239,262,1,329.56,1,1,2,4,112,At-Risk,0
13240,96,4,648.7,2,4,3,9,243,Potential,0
13242,112,3,270.40000000000003,2,3,2,7,232,Potential,0
13243,203,1,585.12,1,1,3,5,113,At-Risk,0
13244,93,1,121.74000000000001,2,1,1,4,211,At-Risk,0
13245,51,1,430.5,3,1,2,6,312,At-Risk,0
13246,18,6,1961.52,4,5,4,13,454,VIP,1
13247,18,4,501.12,4,4,3,11,443,Loyal,1
13248,125,2,465.68,2,2,2,6,222,At-Risk,0
13249,92,3,711.41,2,3,3,8,233,Potential,0
13253,157,2,1030.4,2,2,4,8,224,Potential,0
13255,9,2,399.51,5,2,2,9,522,Potential,0
13258,12,3,672.83,5,3,3,11,533,Loyal,1
13259,62,1,283.68,3,1,2,6,312,At-Risk,0
13260,61,1,540.22,3,1,3,7,313,Potential,0
13261,269,2,944.1,1,2,4,7,124,Potential,0
13262,263,1,200.29,1,1,1,3,111,At-Risk,0
13263,1,34,7414.85,5,5,5,15,555,VIP,1
13265,53,5,2062.26,3,4,5,12,345,Loyal,1
13266,11,12,3834.2599999999998,5,5,5,15,555,VIP,1
13267,3,19,4521.49,5,5,5,15,555,VIP,1
13268,18,10,3152.88,4,5,5,14,455,VIP,1
13269,1,15,5343.28,5,5,5,15,555,VIP,1
13270,366,1,201.60000000000002,1,1,1,3,111,At-Risk,0
13271,37,1,214.66,3,1,1,5,311,At-Risk,0
13272,31,2,276.56,4,2,2,8,422,Potential,0
13273,113,1,138.98,2,1,1,4,211,At-Risk,0
13276,64,2,590.9300000000001,3,2,3,8,323,Potential,0
13277,16,4,258.4,4,4,2,10,442,Loyal,0
13278,41,1,542.73,3,1,3,7,313,Potential,0
13279,78,1,137.75,2,1,1,4,211,At-Risk,0
13280,122,3,798.46,2,3,3,8,233,Potential,0
13282,18,3,1132.14,4,3,4,11,434,Loyal,1
13283,60,2,93.66,3,2,1,6,321,At-Risk,0
13284,331,1,201.19,1,1,1,3,111,At-Risk,0
13285,23,4,2709.12,4,4,5,13,445,VIP,1
13291,156,1,361.24,2,1,2,5,212,At-Risk,0
13292,39,2,578.9399999999999,3,2,3,8,323,Potential,0
13294,190,2,873.74,1,2,3,6,123,At-Risk,0
13295,360,1,201.20000000000002,1,1,1,3,111,At-Risk,0
13296,137,1,87.4,2,1,1,4,211,At-Risk,0
13297,8,4,2089.85,5,4,5,14,545,VIP,1
13298,1,1,291.6,5,1,2,8,512,Potential,0
13299,268,1,142.5,1,1,1,3,111,At-Risk,0
13300,169,1,371.89,2,1,2,5,212,At-Risk,0
13301,104,4,600.26,2,4,3,9,243,Potential,0
13302,155,1,63.75,2,1,1,4,211,At-Risk,0
13304,351,1,300.42,1,1,2,4,112,At-Risk,0
13305,4,10,2000.86,5,5,5,15,555,VIP,1
13307,120,1,15.0,2,1,1,4,211,At-Risk,0
13308,23,3,1385.51,4,3,4,11,434,Loyal,1
13309,7,5,1456.79,5,4,4,13,544,VIP,1
13310,28,3,1132.03,4,3,4,11,434,Loyal,1
13311,4,2,598.57,5,2,3,10,523,Loyal,1
13313,22,5,1555.32,4,4,4,12,444,Loyal,1
13314,2,3,775.94,5,3,3,11,533,Loyal,1
13316,37,4,5516.07,3,4,5,12,345,Loyal,1
13317,66,6,2273.68,3,5,5,13,355,VIP,1
13318,1,3,640.76,5,3,3,11,533,Loyal,1
13319,5,26,10845.550000000001,5,5,5,15,555,VIP,1
13320,78,4,1532.2,2,4,4,10,244,Loyal,1
13321,72,2,536.96,2,2,3,7,223,Potential,0
13322,17,1,199.48000000000002,4,1,1,6,411,At-Risk,0
13323,3,5,785.45,5,4,3,12,543,Loyal,1
13324,36,10,6835.21,3,5,5,13,355,VIP,1
13325,82,1,675.3,2,1,3,6,213,At-Risk,0
13327,39,8,3627.77,3,5,5,13,355,VIP,1
13328,316,1,1243.68,1,1,4,6,114,At-Risk,0
13329,32,2,789.0,4,2,3,9,423,Potential,0
13330,93,3,1140.93,2,3,4,9,234,Potential,0
13332,14,1,350.9,4,1,2,7,412,Potential,0
13334,82,3,3502.32,2,3,5,10,235,Loyal,1
13336,77,1,795.12,2,1,3,6,213,At-Risk,0
13338,158,1,472.02,2,1,3,6,213,At-Risk,0
13339,201,1,860.12,1,1,3,5,113,At-Risk,0
13340,45,7,10438.76,3,5,5,13,355,VIP,1
13341,261,1,775.85,1,1,3,5,113,At-Risk,0
13343,178,1,353.43,2,1,2,5,212,At-Risk,0
13344,68,3,2423.29,3,3,5,11,335,Loyal,1
13345,288,1,389.5,1,1,2,4,112,At-Risk,0
13347,70,1,341.36,3,1,2,6,312,At-Risk,0
13348,64,1,233.76,3,1,1,5,311,At-Risk,0
13349,11,1,247.32,5,1,2,8,512,Potential,0
13350,16,2,979.12,4,2,4,10,424,Loyal,1
13351,66,1,373.94,3,1,2,6,312,At-Risk,0
13352,60,1,397.97999999999996,3,1,2,6,312,At-Risk,0
13354,71,1,743.53,3,1,3,7,313,Potential,0
13355,122,1,674.7,2,1,3,6,213,At-Risk,0
13356,80,1,768.24,2,1,3,6,213,At-Risk,0
13357,257,1,609.4,1,1,3,5,113,At-Risk,0
13358,269,1,439.03,1,1,2,4,112,At-Risk,0
13359,64,1,439.56,3,1,2,6,312,At-Risk,0
13362,9,4,3090.7400000000002,5,4,5,14,545,VIP,1
13363,18,2,992.5,4,2,4,10,424,Loyal,0
13364,71,1,127.46,3,1,1,5,311,At-Risk,0
13365,34,2,2225.37,3,2,5,10,325,Loyal,1
13366,50,1,56.160000000000004,3,1,1,5,311,At-Risk,0
13368,257,2,623.4,1,2,3,6,123,At-Risk,0
13369,366,1,308.28000000000003,1,1,2,4,112,At-Risk,0
13370,372,1,754.87,1,1,3,5,113,At-Risk,0
13372,90,1,378.64,2,1,2,5,212,At-Risk,0
13373,61,3,3312.25,3,3,5,11,335,Loyal,1
13375,89,1,778.65,2,1,3,6,213,At-Risk,0
13376,99,3,1019.76,2,3,4,9,234,Potential,0
13379,26,3,572.88,4,3,3,10,433,Loyal,0
13381,32,6,3639.31,4,5,5,14,455,VIP,1
13382,281,1,222.99,1,1,1,3,111,At-Risk,0
13384,31,7,4121.53,4,5,5,14,455,VIP,1
13385,330,1,534.57,1,1,3,5,113,At-Risk,0
13388,131,2,677.1,2,2,3,7,223,Potential,0
13389,11,3,782.96,5,3,3,11,533,Loyal,1
13390,75,1,544.08,2,1,3,6,213,At-Risk,0
13391,204,1,59.8,1,1,1,3,111,At-Risk,0
13394,2,8,2520.02,5,5,5,15,555,VIP,1
13395,185,1,307.72,1,1,2,4,112,At-Risk,0
13396,29,2,1360.99,4,2,4,10,424,Loyal,0
13397,73,5,1544.13,2,4,4,10,244,Loyal,1
13398,192,1,457.34,1,1,2,4,112,At-Risk,0
13402,127,2,621.23,2,2,3,7,223,Potential,0
13403,18,1,75.0,4,1,1,6,411,At-Risk,0
13404,1,2,252.49,5,2,2,9,522,Potential,1
13405,204,2,557.45,1,2,3,6,123,At-Risk,0
13408,2,62,27936.5,5,5,5,15,555,VIP,1
13410,24,5,1003.06,4,4,4,12,444,Loyal,1
13411,107,1,213.55,2,1,1,4,211,At-Risk,0
13414,134,3,971.7,2,3,4,9,234,Potential,0
13416,44,2,712.5,3,2,3,8,323,Potential,0
13417,5,2,640.83,5,2,3,10,523,Loyal,1
13418,12,18,6079.03,5,5,5,15,555,VIP,1
13419,64,1,221.06,3,1,1,5,311,At-Risk,0
13420,150,2,159.85,2,2,1,5,221,At-Risk,0
13421,40,2,1823.47,3,2,4,9,324,Potential,0
13422,64,1,2626.3,3,1,5,9,315,Potential,0
13425,108,3,1609.21,2,3,4,9,234,Potential,0
13426,1,10,3641.32,5,5,5,15,555,VIP,1
13427,19,3,582.6,4,3,3,10,433,Loyal,0
13428,10,1,203.01,5,1,1,7,511,Potential,0
13429,11,4,1006.8,5,4,4,13,544,VIP,1
13430,19,2,679.45,4,2,3,9,423,Potential,0
13431,67,2,1269.1,3,2,4,9,324,Potential,0
13434,74,2,534.24,2,2,3,7,223,Potential,0
13435,5,7,3809.8900000000003,5,5,5,15,555,VIP,1
13436,2,1,196.89,5,1,1,7,511,Potential,0
13437,14,7,3408.06,4,5,5,14,455,VIP,1
13439,255,1,283.84,1,1,2,4,112,At-Risk,0
13441,92,1,296.64,2,1,2,5,212,At-Risk,0
13447,23,3,1129.14,4,3,4,11,434,Loyal,1
13448,17,6,3534.69,4,5,5,14,455,VIP,1
13449,24,1,291.88,4,1,2,7,412,Potential,0
13450,27,6,2043.7199999999998,4,5,5,14,455,VIP,1
13451,26,5,2898.71,4,4,5,13,445,VIP,1
13452,259,2,403.20000000000005,1,2,2,5,122,At-Risk,0
13453,166,2,356.97999999999996,2,2,2,6,222,At-Risk,0
13455,25,2,1058.34,4,2,4,10,424,Loyal,0
13456,18,6,1739.92,4,5,4,13,454,VIP,1
13458,7,14,9646.57,5,5,5,15,555,VIP,1
13460,29,2,183.44,4,2,1,7,421,Potential,0
13461,39,3,1445.0,3,3,4,10,334,Loyal,1
13462,253,1,151.5,1,1,1,3,111,At-Risk,0
13464,58,1,674.68,3,1,3,7,313,Potential,0
13466,184,1,307.9,1,1,2,4,112,At-Risk,0
13467,11,2,1071.91,5,2,4,11,524,Loyal,1
13468,2,37,5704.97,5,5,5,15,555,VIP,1
13470,99,2,165.0,2,2,1,5,221,At-Risk,0
13471,1,4,2502.0,5,4,5,14,545,VIP,1
13473,61,2,422.64,3,2,2,7,322,Potential,0
13474,236,1,226.97,1,1,1,3,111,At-Risk,0
13475,191,4,1431.78,1,4,4,9,144,Potential,0
13476,179,2,1238.47,2,2,4,8,224,Potential,0
13477,38,6,1454.58,3,5,4,12,354,Loyal,1
13479,201,2,300.95,1,2,2,5,122,At-Risk,0
13481,46,5,1804.56,3,4,4,11,344,Loyal,1
13482,232,1,184.64,1,1,1,3,111,At-Risk,0
13483,66,1,140.34,3,1,1,5,311,At-Risk,0
13484,241,1,313.8,1,1,2,4,112,At-Risk,0
13485,233,1,454.24,1,1,2,4,112,At-Risk,0
13486,78,3,1122.41,2,3,4,9,234,Potential,0
13487,58,3,575.4,3,3,3,9,333,Potential,0
13488,17,13,8931.11,4,5,5,14,455,VIP,1
13489,105,4,449.52,2,4,2,8,242,Potential,0
13491,52,10,1215.82,3,5,4,12,354,Loyal,1
13492,136,3,1269.84,2,3,4,9,234,Potential,0
13493,275,2,498.63,1,2,3,6,123,At-Risk,0
13494,312,1,316.26000000000005,1,1,2,4,112,At-Risk,0
13495,8,5,2044.8700000000001,5,4,5,14,545,VIP,1
13496,11,2,653.33,5,2,3,10,523,Loyal,0
13497,283,2,348.05,1,2,2,5,122,At-Risk,0
13499,18,5,1159.11,4,4,4,12,444,Loyal,1
13500,23,3,1166.77,4,3,4,11,434,Loyal,1
13501,288,1,1340.32,1,1,4,6,114,At-Risk,0
13502,17,3,292.0,4,3,2,9,432,Potential,0
13503,71,1,216.85,3,1,1,5,311,At-Risk,0
13504,64,1,295.93,3,1,2,6,312,At-Risk,0
13505,73,4,3633.63,2,4,5,11,245,Loyal,1
13506,316,2,458.52,1,2,2,5,122,At-Risk,0
13507,3,4,2479.16,5,4,5,14,545,VIP,1
13508,244,1,110.97,1,1,1,3,111,At-Risk,0
13509,9,6,964.72,5,5,4,14,554,VIP,1
13510,1,4,1791.56,5,4,4,13,544,VIP,1
13512,261,1,251.21,1,1,2,4,112,At-Risk,0
13513,127,1,205.1,2,1,1,4,211,At-Risk,0
13514,74,1,152.20000000000002,2,1,1,4,211,At-Risk,0
13515,73,4,891.12,2,4,3,9,243,Potential,0
13516,21,3,1374.41,4,3,4,11,434,Loyal,1
13517,60,3,2128.42,3,3,5,11,335,Loyal,1
13518,86,1,627.16,2,1,3,6,213,At-Risk,0
13519,78,1,122.75,2,1,1,4,211,At-Risk,0
13520,59,6,2984.35,3,5,5,13,355,VIP,1
13521,1,3,1075.53,5,3,4,12,534,Loyal,1
13522,30,1,125.80000000000001,4,1,1,6,411,At-Risk,0
13523,33,5,3964.88,4,4,5,13,445,VIP,1
13524,41,5,650.1800000000001,3,4,3,10,343,Loyal,1
13525,15,2,567.98,4,2,3,9,423,Potential,0
13527,34,7,2242.36,3,5,5,13,355,VIP,1
13529,79,2,307.76,2,2,2,6,222,At-Risk,0
13531,205,2,483.8,1,2,3,6,123,At-Risk,0
13532,34,1,210.31,3,1,1,5,311,At-Risk,0
13533,183,3,269.09,1,3,2,6,132,At-Risk,0
13534,2,25,5870.08,5,5,5,15,555,VIP,1
13536,1,7,3444.52,5,5,5,15,555,VIP,1
13538,43,7,1280.85,3,5,4,12,354,Loyal,1
13539,86,3,631.34,2,3,3,8,233,Potential,0
13544,40,2,276.71,3,2,2,7,322,Potential,0
13546,12,3,621.51,5,3,3,11,533,Loyal,1
13548,96,2,678.29,2,2,3,7,223,Potential,0
13549,26,7,918.2,4,5,4,13,454,VIP,1
13551,319,1,91.80000000000001,1,1,1,3,111,At-Risk,0
13552,66,12,3740.07,3,5,5,13,355,VIP,1
13555,74,4,4098.88,2,4,5,11,245,Loyal,1
13557,28,2,584.06,4,2,3,9,423,Potential,0
13558,6,4,594.95,5,4,3,12,543,Loyal,1
13560,7,1,171.42000000000002,5,1,1,7,511,Potential,0
13561,216,1,141.85999999999999,1,1,1,3,111,At-Risk,0
13562,82,3,1799.33,2,3,4,9,234,Potential,0
13563,84,2,777.85,2,2,3,7,223,Potential,0
13564,354,2,1174.03,1,2,4,7,124,Potential,0
13565,19,2,240.22,4,2,1,7,421,Potential,0
13566,41,2,857.4300000000001,3,2,3,8,323,Potential,0
13568,173,1,187.05,2,1,1,4,211,At-Risk,0
13569,17,2,337.38,4,2,2,8,422,Potential,0
13570,243,1,239.49,1,1,1,3,111,At-Risk,0
13571,13,12,2089.46,5,5,5,15,555,VIP,1
13572,206,1,1384.25,1,1,4,6,114,At-Risk,0
13573,50,2,290.54,3,2,2,7,322,Potential,0
13575,23,5,732.0699999999999,4,4,3,11,443,Loyal,1
13576,10,18,6205.780000000001,5,5,5,15,555,VIP,1
13577,25,4,1687.6000000000001,4,4,4,12,444,Loyal,1
13579,15,2,467.04,4,2,2,8,422,Potential,0
13581,309,1,118.0,1,1,1,3,111,At-Risk,0
13583,156,1,781.03,2,1,3,6,213,At-Risk,0
13584,307,1,142.4,1,1,1,3,111,At-Risk,0
13587,64,1,614.6,3,1,3,7,313,Potential,0
13588,16,9,2479.11,4,5,5,14,455,VIP,1
13589,15,2,379.65,4,2,2,8,422,Potential,0
13590,11,6,1981.92,5,5,5,15,555,VIP,1
13591,65,3,1117.13,3,3,4,10,334,Loyal,0
13592,36,4,247.95999999999998,3,4,2,9,342,Potential,0
13593,108,5,2011.88,2,4,5,11,245,Loyal,1
13594,53,1,396.97,3,1,2,6,312,At-Risk,0
13596,6,2,664.53,5,2,3,10,523,Loyal,1
13598,47,1,160.04,3,1,1,5,311,At-Risk,0
13599,1,21,5149.92,5,5,5,15,555,VIP,1
13600,312,1,219.52,1,1,1,3,111,At-Risk,0
13601,45,2,693.32,3,2,3,8,323,Potential,0
13602,65,1,428.89,3,1,2,6,312,At-Risk,0
13603,26,1,164.34,4,1,1,6,411,At-Risk,0
13606,29,3,276.75,4,3,2,9,432,Potential,0
13607,40,1,675.87,3,1,3,7,313,Potential,0
13610,12,7,1082.75,5,5,4,14,554,VIP,1
13611,89,3,1154.4,2,3,4,9,234,Potential,0
13614,24,4,1586.38,4,4,4,12,444,Loyal,1
13615,319,1,417.69,1,1,2,4,112,At-Risk,0
13617,40,3,544.18,3,3,3,9,333,Potential,0
13618,174,1,177.34,2,1,1,4,211,At-Risk,0
13621,117,1,213.85,2,1,1,4,211,At-Risk,0
13623,31,5,728.0,4,4,3,11,443,Loyal,1
13626,253,1,257.23,1,1,2,4,112,At-Risk,0
13627,59,5,1636.55,3,4,4,11,344,Loyal,1
13629,23,11,6924.96,4,5,5,14,455,VIP,1
13630,5,7,2031.78,5,5,5,15,555,VIP,1
13631,100,11,1500.5,2,5,4,11,254,Loyal,1
13632,25,5,2119.19,4,4,5,13,445,VIP,1
13634,33,5,1547.65,3,4,4,11,344,Loyal,1
13635,68,1,1071.03,3,1,4,8,314,Potential,0
13636,37,5,949.12,3,4,4,11,344,Loyal,1
13637,52,3,803.05,3,3,3,9,333,Potential,0
13638,16,1,122.64,4,1,1,6,411,At-Risk,0
13639,74,1,997.34,2,1,4,7,214,Potential,0
13642,216,1,312.41,1,1,2,4,112,At-Risk,0
13643,31,3,519.44,4,3,3,10,433,Loyal,0
13644,16,4,2624.26,4,4,5,13,445,VIP,1
